Region,Fuel,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
FY21TechSuccess,E85DolPerGal,2.32936,2.109573042,2.218314415,2.380242902,2.406835909,2.407755842,2.446034317,2.463548197,2.492887278,2.561266705,2.607134725,2.718891722,2.733425136,2.791238359,2.815604855,2.857284898,2.881304417,2.921253075,2.954474725,2.995722748,3.002051593,3.055770593,3.086220626,3.107088995,3.126842205,3.138940662,3.120333161,3.164428427,3.178800072,3.192253787,3.187126945,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881
FY21NoProgram,gasolineDolPerGal,2.667821,2.264015,2.364008242,2.408478992,2.470851717,2.477406536,2.52038644,2.542343964,2.571508831,2.636365735,2.680501109,2.80991093,2.822286914,2.880193865,2.902126278,2.940984717,2.963479835,3.001434037,3.03318413,3.073175704,3.078134403,3.131155572,3.160495733,3.180246144,3.199836594,3.211347818,3.191514951,3.234819367,3.248566436,3.260913326,3.255028899,3.257930911,3.257930911,3.257930911,3.257930911,3.257930911,3.257930911,3.257930911,3.257930911,3.257930911,3.257930911,3.257930911,3.257930911,3.257930911,3.257930911,3.257930911,3.257930911,3.257930911,3.257930911,3.257930911,3.257930911,3.257930911,3.257930911,3.257930911,3.257930911,3.257930911,3.257930911,3.257930911,3.257930911,3.257930911,3.257930911,3.257930911,3.257930911,3.257930911,3.257930911,3.257930911,3.257930911,3.257930911,3.257930911,3.257930911,3.257930911,3.257930911,3.257930911,3.257930911,3.257930911,3.257930911,3.257930911,3.257930911,3.257930911,3.257930911,3.257930911,3.257930911
FY21NoProgram,dieselDolPerGal,3.039967,2.54226434,2.53451309,2.641683529,2.860466274,2.953921224,3.02171182,3.080664452,3.133726356,3.186095454,3.217255657,3.321468041,3.356468708,3.397352336,3.415903045,3.429954603,3.447986574,3.455369159,3.49196238,3.518546316,3.518305949,3.571702259,3.603483144,3.622593647,3.656593732,3.664521408,3.658496419,3.700617112,3.715860658,3.717653772,3.734692928,3.730964117,3.730964117,3.730964117,3.730964117,3.730964117,3.730964117,3.730964117,3.730964117,3.730964117,3.730964117,3.730964117,3.730964117,3.730964117,3.730964117,3.730964117,3.730964117,3.730964117,3.730964117,3.730964117,3.730964117,3.730964117,3.730964117,3.730964117,3.730964117,3.730964117,3.730964117,3.730964117,3.730964117,3.730964117,3.730964117,3.730964117,3.730964117,3.730964117,3.730964117,3.730964117,3.730964117,3.730964117,3.730964117,3.730964117,3.730964117,3.730964117,3.730964117,3.730964117,3.730964117,3.730964117,3.730964117,3.730964117,3.730964117,3.730964117,3.730964117,3.730964117
FY21NoProgram,CNGDolPerGge,1.757059748,1.596670639,1.662486523,1.730404768,1.676432291,1.621196434,1.592654006,1.575481017,1.550704191,1.527387791,1.504877982,1.565030556,1.532027097,1.522463836,1.507077885,1.490006856,1.47372573,1.458578297,1.444121508,1.437653694,1.426245483,1.420844003,1.411825135,1.404271111,1.396583227,1.390730846,1.387044505,1.384736631,1.384551485,1.385708244,1.389791869,1.39229041,1.39229041,1.39229041,1.39229041,1.39229041,1.39229041,1.39229041,1.39229041,1.39229041,1.39229041,1.39229041,1.39229041,1.39229041,1.39229041,1.39229041,1.39229041,1.39229041,1.39229041,1.39229041,1.39229041,1.39229041,1.39229041,1.39229041,1.39229041,1.39229041,1.39229041,1.39229041,1.39229041,1.39229041,1.39229041,1.39229041,1.39229041,1.39229041,1.39229041,1.39229041,1.39229041,1.39229041,1.39229041,1.39229041,1.39229041,1.39229041,1.39229041,1.39229041,1.39229041,1.39229041,1.39229041,1.39229041,1.39229041,1.39229041,1.39229041,1.39229041
FY21NoProgram,dolPerKwh,0.12559407,0.237768062,0.248335114,0.243064981,0.238469355,0.234950988,0.234850111,0.236372996,0.236993353,0.237516511,0.238341925,0.23778225,0.23869352,0.238513536,0.239940485,0.24032322,0.239657959,0.238971993,0.23839753,0.237476419,0.236390466,0.235611697,0.234708049,0.233772205,0.231685427,0.230476937,0.229402825,0.22803851,0.226933081,0.226073641,0.225022077,0.223272733,0.223272733,0.223272733,0.223272733,0.223272733,0.223272733,0.223272733,0.223272733,0.223272733,0.223272733,0.223272733,0.223272733,0.223272733,0.223272733,0.223272733,0.223272733,0.223272733,0.223272733,0.223272733,0.223272733,0.223272733,0.223272733,0.223272733,0.223272733,0.223272733,0.223272733,0.223272733,0.223272733,0.223272733,0.223272733,0.223272733,0.223272733,0.223272733,0.223272733,0.223272733,0.223272733,0.223272733,0.223272733,0.223272733,0.223272733,0.223272733,0.223272733,0.223272733,0.223272733,0.223272733,0.223272733,0.223272733,0.223272733,0.223272733,0.223272733,0.223272733
FY21NoProgram,hydrogenDolPerGGE,13.39552294,9.273823571,9.067738603,8.861653634,8.655568666,8.449483698,8.24339873,8.037313761,7.831228793,7.625143825,7.419058857,7.212973888,7.00688892,6.800803952,6.594718984,6.388634016,6.182549047,5.976464079,5.770379111,5.564294143,5.358209174,5.152124206,5.049081722,4.946039238,4.842996754,4.73995427,4.636911785,4.533869301,4.430826817,4.327784333,4.224741849,4.121699365,4.121699365,4.121699365,4.121699365,4.121699365,4.121699365,4.121699365,4.121699365,4.121699365,4.121699365,4.121699365,4.121699365,4.121699365,4.121699365,4.121699365,4.121699365,4.121699365,4.121699365,4.121699365,4.121699365,4.121699365,4.121699365,4.121699365,4.121699365,4.121699365,4.121699365,4.121699365,4.121699365,4.121699365,4.121699365,4.121699365,4.121699365,4.121699365,4.121699365,4.121699365,4.121699365,4.121699365,4.121699365,4.121699365,4.121699365,4.121699365,4.121699365,4.121699365,4.121699365,4.121699365,4.121699365,4.121699365,4.121699365,4.121699365,4.121699365,4.121699365
FY21NoProgram,E85DolPerGal,2.32936,2.109573042,2.218314415,2.380242902,2.406835909,2.407755842,2.446034317,2.463548197,2.492887278,2.561266705,2.607134725,2.718891722,2.733425136,2.791238359,2.815604855,2.857284898,2.881304417,2.921253075,2.954474725,2.995722748,3.002051593,3.055770593,3.086220626,3.107088995,3.126842205,3.138940662,3.120333161,3.164428427,3.178800072,3.192253787,3.187126945,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881,3.190509881
FY22NoProgram,gasolineDolPerGal,2.667821,2.264015,3.232355936,3.099445486,2.77340515,2.755122396,2.727299852,2.756087319,2.789028144,2.819176133,2.840333894,2.910524364,3.003742657,3.034235342,3.05936961,3.083085073,3.094689786,3.1166894,3.136223364,3.170620765,3.172299969,3.19721186,3.217466984,3.222593269,3.254573924,3.285350895,3.295881123,3.322274731,3.33250779,3.323551956,3.325518197,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202
FY22NoProgram,dieselDolPerGal,3.039967,2.54226434,3.288893791,3.163300386,3.051355061,3.159781567,3.156189792,3.152807315,3.161005456,3.185832617,3.204481664,3.199388046,3.284448872,3.2978742,3.316060128,3.321583162,3.335361342,3.360581302,3.388365131,3.40694039,3.419198557,3.44745355,3.463383384,3.465061931,3.501223102,3.540905311,3.555158677,3.58038155,3.588656114,3.581645662,3.578725749,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042
FY22NoProgram,CNGDolPerGge,1.757059748,1.596670639,1.831534346,1.829450163,1.739923215,1.671976268,1.621590415,1.584474471,1.557738168,1.54080393,1.524365223,1.504573112,1.586783156,1.564036368,1.563914049,1.545126133,1.523232455,1.508833531,1.496010877,1.484555874,1.472936278,1.469392516,1.463844492,1.453700233,1.44954675,1.442491495,1.437035398,1.433214854,1.42961431,1.42387155,1.419008289,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501
FY22NoProgram,dolPerKwh,0.12559407,0.237768062,0.265928557,0.270498702,0.261089548,0.253729255,0.253963369,0.256065732,0.256788553,0.257331383,0.257572785,0.256433963,0.257088289,0.257706098,0.258425739,0.258131257,0.255955144,0.25409041,0.252592235,0.251089999,0.249708635,0.24858093,0.247243815,0.246018338,0.24427212,0.242571025,0.24153149,0.2403254,0.238856072,0.237723241,0.236505046,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068
FY22NoProgram,hydrogenDolPerGGE,13.39552294,9.93692531,9.716104747,9.495284185,9.274463622,9.05364306,8.832822497,8.612001935,8.391181373,8.17036081,7.949540248,7.728719685,7.507899123,7.28707856,7.066257998,6.845437436,6.624616873,6.403796311,6.182975748,5.962155186,5.741334623,5.520514061,5.41010378,5.299693498,5.189283217,5.078872936,4.968462655,4.858052374,4.747642092,4.637231811,4.52682153,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249
FY22NoProgram,E85DolPerGal,2.32936,2.109573042,2.096746027,2.096205346,2.108251382,2.089965149,2.065032595,2.088154934,2.115042298,2.141099462,2.160003,2.216314344,2.276425637,2.305901189,2.319500971,2.358489941,2.372518858,2.375909582,2.386873032,2.417581315,2.416719211,2.435733235,2.453192126,2.45477639,2.478698083,2.502822226,2.511262685,2.532775382,2.541457704,2.535158021,2.537609366,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325
FY22TechSuccess,gasolineDolPerGal,2.667821,2.264015,3.232355936,3.099445486,2.77340515,2.755122396,2.727299852,2.756087319,2.789028144,2.819176133,2.840333894,2.910524364,3.003742657,3.034235342,3.05936961,3.083085073,3.094689786,3.1166894,3.136223364,3.170620765,3.172299969,3.19721186,3.217466984,3.222593269,3.254573924,3.285350895,3.295881123,3.322274731,3.33250779,3.323551956,3.325518197,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202,3.324867202
FY22TechSuccess,dieselDolPerGal,3.039967,2.54226434,3.288893791,3.163300386,3.051355061,3.159781567,3.156189792,3.152807315,3.161005456,3.185832617,3.204481664,3.199388046,3.284448872,3.2978742,3.316060128,3.321583162,3.335361342,3.360581302,3.388365131,3.40694039,3.419198557,3.44745355,3.463383384,3.465061931,3.501223102,3.540905311,3.555158677,3.58038155,3.588656114,3.581645662,3.578725749,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042,3.570270042
FY22TechSuccess,CNGDolPerGge,1.757059748,1.596670639,1.831534346,1.829450163,1.739923215,1.671976268,1.621590415,1.584474471,1.557738168,1.54080393,1.524365223,1.504573112,1.586783156,1.564036368,1.563914049,1.545126133,1.523232455,1.508833531,1.496010877,1.484555874,1.472936278,1.469392516,1.463844492,1.453700233,1.44954675,1.442491495,1.437035398,1.433214854,1.42961431,1.42387155,1.419008289,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501,1.413655501
FY22TechSuccess,dolPerKwh,0.12559407,0.237768062,0.265928557,0.270498702,0.261089548,0.253729255,0.253963369,0.256065732,0.256788553,0.257331383,0.257572785,0.256433963,0.257088289,0.257706098,0.258425739,0.258131257,0.255955144,0.25409041,0.252592235,0.251089999,0.249708635,0.24858093,0.247243815,0.246018338,0.24427212,0.242571025,0.24153149,0.2403254,0.238856072,0.237723241,0.236505046,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068,0.234996068
FY22TechSuccess,hydrogenDolPerGGE,13.39552294,9.93692531,9.495284185,9.05364306,8.612001935,8.17036081,7.728719685,7.28707856,6.845437436,6.403796311,5.962155186,5.520514061,5.41010378,5.299693498,5.189283217,5.078872936,4.968462655,4.858052374,4.747642092,4.637231811,4.52682153,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249
FY22TechSuccess,E85DolPerGal,2.32936,2.109573042,2.096746027,2.096205346,2.108251382,2.089965149,2.065032595,2.088154934,2.115042298,2.141099462,2.160003,2.216314344,2.276425637,2.305901189,2.319500971,2.358489941,2.372518858,2.375909582,2.386873032,2.417581315,2.416719211,2.435733235,2.453192126,2.45477639,2.478698083,2.502822226,2.511262685,2.532775382,2.541457704,2.535158021,2.537609366,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325,2.537356325
AEO2023NoTaxes,gasolineDolPerGal,,,,3.630191,3.118264,2.786285,2.573572,2.545253,2.530096,2.533875,2.542762,2.556915,2.55617,2.575692,2.58673,2.600774,2.611039,2.647436,2.655259,2.667901,2.684505,2.691646,2.694711,2.705702,2.695939,2.719227,2.721342,2.777465,2.780017,2.808998,2.820143,2.85132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AEO2023NoTaxes,dieselDolPerGal,,,,4.534457,3.95697,3.73079,3.445461,3.32293,3.199108,3.096978,3.114693,3.122572,3.148627,3.170337,3.191192,3.202062,3.23476,3.239661,3.262592,3.28023,3.289756,3.299955,3.326997,3.331949,3.351907,3.342346,3.351127,3.39162,3.398527,3.408837,3.421015,3.425328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FY22HFTOGoal,hydrogenDolPerGGE,13.39552294,9.93692531,9.495284185,9.05364306,8.612001935,8.17036081,7.728719685,7.28707856,6.845437436,6.403796311,5.962155186,5.520514061,5.299693499,5.078872936,4.858052374,4.637231811,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249,4.416411249
AEO2023Commercial,dolPerKwh,,,,0.125126187,0.122496976,0.117181012,0.1121662,0.109373807,0.107347419,0.105643055,0.104810247,0.104685414,0.104628622,0.104523249,0.105709899,0.106494121,0.10624195,0.106567878,0.106944322,0.107793577,0.108352386,0.108812158,0.109166581,0.109224157,0.109248302,0.10912252,0.108946624,0.108343269,0.107444501,0.107062519,0.106208662,0.10510263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AEO2023Commercialx2,dolPerKwh,,,,0.250252374,0.244993952,0.234362024,0.2243324,0.218747614,0.214694838,0.21128611,0.209620494,0.209370828,0.209257244,0.209046498,0.211419798,0.212988242,0.2124839,0.213135756,0.213888644,0.215587154,0.216704772,0.217624316,0.218333162,0.218448314,0.218496604,0.21824504,0.217893248,0.216686538,0.214889002,0.214125038,0.212417324,0.21020526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
