,vehicle_distance_bins_mi,p_of_distances,p_of_distances_normalized,expected_distance
535,96.1637577,0.004996825,0.246846567,23.73769344
536,96.34116015,0.004989607,0.246489981,23.74713073
537,96.5185626,0.004982798,0.246153589,23.7583906
538,96.69596505,0.004976404,0.245837757,23.77151913
539,96.8733675,0.004970433,0.245542797,23.78655766
540,97.05076995,0.004964891,0.245268972,23.80354261
541,97.2281724,0.00495978,0.245016488,23.82250536
542,97.40557485,0.004955104,0.244785497,23.84347206
543,97.58297731,0.004950865,0.244576095,23.86646352
544,97.76037976,0.004947064,0.244388321,23.89149503
545,97.93778221,0.0049437,0.244222156,23.91857633
546,98.11518466,0.004940773,0.244077525,23.94771142
547,98.29258711,0.004938278,0.243954293,23.97889855
548,98.46998956,0.004936213,0.243852266,24.01213009
549,98.64739201,0.004934572,0.243771194,24.04739253
550,98.82479446,0.004933348,0.243710766,24.08466638
551,99.00219691,0.004932536,0.243670615,24.12392622
552,99.17959936,0.004932125,0.243650315,24.16514062
553,99.35700181,0.004932106,0.243649383,24.20827222
554,99.53440426,0.004932468,0.243667282,24.25327773
555,99.71180671,0.0049332,0.243703416,24.30010795
556,99.88920916,0.004934287,0.24375714,24.34870792
557,100.0666116,0.004935716,0.243827752,24.39901693
558,100.2440141,0.004937472,0.243914501,24.45096865
559,100.4214165,0.004939539,0.244016586,24.50449126
560,100.598819,0.004941899,0.24413316,24.55950758
561,100.7762214,0.004944534,0.244263328,24.61593527
562,100.9536239,0.004947425,0.244406154,24.67368692
563,101.1310263,0.004950552,0.244560658,24.73267034
564,101.3084288,0.004953896,0.244725824,24.7927887
565,101.4858312,0.004957434,0.244900599,24.85394081
566,101.6632337,0.004961144,0.245083895,24.91602133
567,101.8406361,0.004965004,0.245274597,24.97892102
568,102.0180386,0.004968991,0.24547156,25.04252705
569,102.195441,0.004973082,0.245673613,25.10672326
570,102.3728435,0.004977251,0.245879567,25.17139045
571,102.5502459,0.004981474,0.246088212,25.2364067
572,102.7276484,0.004985727,0.246298325,25.30164771
573,102.9050508,0.004989985,0.246508669,25.36698707
574,103.0824533,0.004994223,0.246718,25.43229668
575,103.2598557,0.004998414,0.246925069,25.497447
576,103.4372582,0.005002535,0.247128626,25.56230748
577,103.6146606,0.005006559,0.247327422,25.62674686
578,103.7920631,0.005010462,0.247520213,25.69063356
579,103.9694655,0.005014218,0.247705765,25.75383601
580,104.146868,0.005017802,0.247882856,25.81622304
581,104.3242704,0.005021191,0.248050277,25.87766419
582,104.5016729,0.005024361,0.248206841,25.93803014
583,104.6790753,0.005027287,0.248351382,25.99719299
584,104.8564778,0.005029946,0.248482757,26.05502665
585,105.0338802,0.005032316,0.248599853,26.11140717
586,105.2112827,0.005034376,0.248701588,26.16621307
587,105.3886851,0.005036103,0.248786913,26.21932568
588,105.5660876,0.005037478,0.248854817,26.27062943
589,105.74349,0.00503848,0.248904327,26.3200122
590,105.9208925,0.005039091,0.248934511,26.36736557
591,106.0982949,0.005039293,0.248944482,26.41258511
592,106.2756974,0.005039068,0.2489334,26.45557068
593,106.4530998,0.005038402,0.24890047,26.49622662
594,106.6305023,0.005037278,0.24884495,26.53446206
595,106.8079047,0.005035683,0.248766148,26.57019107
596,106.9853072,0.005033603,0.248663425,26.6033329
597,107.1627096,0.005031028,0.248536196,26.63381217
598,107.3401121,0.005027946,0.248383931,26.661559
599,107.5175145,0.005024347,0.248206158,26.6865092
600,107.694917,0.005020224,0.24800246,26.70860434
601,107.8723194,0.005015568,0.247772478,26.72779192
602,108.0497219,0.005010375,0.247515912,26.74402541
603,108.2271243,0.005004638,0.247232517,26.75726434
604,108.4045268,0.004998354,0.246922109,26.76747433
605,108.5819292,0.004991521,0.246584559,26.77462714
606,108.7593317,0.004984138,0.246219798,26.77870064
607,108.9367341,0.004976203,0.24582781,26.77967883
608,109.1141366,0.004967718,0.245408639,26.77755179
609,109.291539,0.004958684,0.244962381,26.77231562
610,109.4689415,0.004949106,0.244489186,26.76397239
611,109.6463439,0.004938986,0.243989257,26.75253002
612,109.8237464,0.00492833,0.243462849,26.73800222
613,110.0011488,0.004917144,0.242910266,26.72040829
614,110.1785513,0.004905436,0.242331858,26.69977306
615,110.3559537,0.004893212,0.241728024,26.67612666
616,110.5333562,0.004880483,0.241099206,26.64950441
617,110.7107586,0.004867259,0.240445887,26.6199466
618,110.8881611,0.004853548,0.239768592,26.58749829
619,111.0655635,0.004839364,0.239067883,26.55220911
620,111.242966,0.004824718,0.238344355,26.51413303
621,111.4203684,0.004809623,0.237598641,26.47332813
622,111.5977709,0.004794092,0.236831401,26.42985637
623,111.7751733,0.004778139,0.236043323,26.38378333
624,111.9525758,0.004761779,0.235235123,26.33517795
625,112.1299782,0.004745027,0.234407539,26.28411228
626,112.3073807,0.004727897,0.23356133,26.2306612
627,112.4847831,0.004710406,0.232697272,26.17490216
628,112.6621856,0.00469257,0.231816157,26.11691491
629,112.839588,0.004674405,0.230918791,26.05678123
630,113.0169905,0.004655928,0.230005989,25.99458463
631,113.1943929,0.004637154,0.229078574,25.93041012
632,113.3717954,0.004618102,0.228137376,25.8643439
633,113.5491978,0.004598787,0.227183226,25.7964731
634,113.7266003,0.004579228,0.226216958,25.72688553
635,113.9040027,0.004559439,0.225239402,25.65566943
636,114.0814052,0.004539439,0.224251385,25.58291317
637,114.2588076,0.004519244,0.22325373,25.50870504
638,114.4362101,0.00449887,0.22224725,25.43313301
639,114.6136125,0.004478334,0.221232748,25.35628447
640,114.791015,0.004457651,0.220211016,25.27824603
641,114.9684174,0.004436838,0.219182832,25.19910331
642,115.1458199,0.00441591,0.218148959,25.11894069
643,115.3232223,0.004394882,0.217110142,25.03784118
644,115.5006248,0.004373768,0.21606711,24.95588619
645,115.6780272,0.004352583,0.21502057,24.87315537
646,115.8554297,0.004331341,0.21397121,24.78972646
647,116.0328321,0.004310056,0.212919694,24.70567512
648,116.2102346,0.00428874,0.211866665,24.62107482
649,116.387637,0.004267406,0.21081274,24.53599669
650,116.5650395,0.004246065,0.209758514,24.45050943
651,116.7424419,0.00422473,0.208704553,24.36467919
652,116.9198444,0.004203412,0.207651401,24.27856952
653,117.0972468,0.00418212,0.206599573,24.19224123
654,117.2746493,0.004160865,0.205549559,24.10575242
655,117.4520517,0.004139656,0.20450182,24.01915836
656,117.6294542,0.004118502,0.203456793,23.93251147
657,117.8068566,0.004097411,0.202414885,23.84586132
658,117.9842591,0.004076391,0.201376478,23.75925461
659,118.1616615,0.004055449,0.200341928,23.67273514
660,118.339064,0.004034591,0.199311563,23.58634386
661,118.5164664,0.004013825,0.198285686,23.50011887
662,118.6938689,0.003993155,0.197264574,23.41409545
663,118.8712713,0.003972587,0.196248479,23.32830614
664,119.0486738,0.003952124,0.195237628,23.24278074
665,119.2260762,0.003931772,0.194232228,23.15754639
666,119.4034787,0.003911534,0.193232458,23.07262767
667,119.5808811,0.003891414,0.192238478,22.98804661
668,119.7582836,0.003871413,0.191250427,22.90382287
669,119.935686,0.003851534,0.190268422,22.81997374
670,120.1130885,0.00383178,0.189292562,22.73651429
671,120.2904909,0.003812153,0.188322928,22.65345748
672,120.4678934,0.003792652,0.187359583,22.57081423
673,120.6452958,0.003773279,0.186402573,22.48859356
674,120.8226983,0.003754036,0.185451931,22.40680272
675,121.0001007,0.003734922,0.184507675,22.32544729
676,121.1775032,0.003715937,0.183569811,22.2445313
677,121.3549056,0.003697081,0.182638331,22.16405739
678,121.5323081,0.003678355,0.181713219,22.0840269
679,121.7097105,0.003659756,0.180794449,22.00444002
680,121.887113,0.003641286,0.179881986,21.92529591
681,122.0645154,0.003622942,0.178975788,21.84659285
682,122.2419179,0.003604724,0.178075808,21.76832834
683,122.4193203,0.003586631,0.177181994,21.69049924
684,122.5967228,0.003568661,0.176294288,21.6131019
685,122.7741252,0.003550814,0.175412631,21.53613229
686,122.9515277,0.003533088,0.174536962,21.4595861
687,123.1289301,0.003515482,0.173667219,21.38345887
688,123.3063326,0.003497995,0.17280334,21.30774611
689,123.483735,0.003480625,0.171945264,21.23244341
690,123.6611375,0.003463372,0.171092932,21.15754653
691,123.8385399,0.003446234,0.170246286,21.08305152
692,124.0159424,0.003429209,0.169405275,21.00895481
693,124.1933448,0.003412298,0.168569848,20.9352533
694,124.3707473,0.003395499,0.167739962,20.86194445
695,124.5481497,0.003378811,0.166915578,20.78902636
696,124.7255522,0.003362234,0.166096662,20.71649784
697,124.9029546,0.003345767,0.165283188,20.64435847
698,125.0803571,0.00332941,0.164475136,20.57260871
699,125.2577595,0.003313163,0.163672494,20.50124987
700,125.435162,0.003297025,0.162875257,20.43028426
701,125.6125644,0.003280996,0.162083429,20.35971514
702,125.7899669,0.003265077,0.16129702,20.28954683
703,125.9673693,0.003249268,0.160516051,20.2197847
704,126.1447718,0.00323357,0.15974055,20.15043521
705,126.3221742,0.003217983,0.158970553,20.0815059
706,126.4995767,0.003202509,0.158206106,20.01300547
707,126.6769791,0.003187148,0.157447263,19.9449437
708,126.8543816,0.003171901,0.156694087,19.87733151
709,127.031784,0.003156771,0.155946648,19.81018094
710,127.2091865,0.003141759,0.155205026,19.74350513
711,127.3865889,0.003126866,0.154469308,19.6773183
712,127.5639914,0.003112095,0.15373959,19.61163575
713,127.7413938,0.003097447,0.153015974,19.54647383
714,127.9187963,0.003082925,0.152298571,19.48184989
715,128.0961987,0.003068531,0.151587498,19.41778227
716,128.2736012,0.003054267,0.150882879,19.35429025
717,128.4510036,0.003040137,0.150184844,19.291394
718,128.6284061,0.003026143,0.149493531,19.22911457
719,128.8058085,0.003012288,0.14880908,19.16747381
720,128.983211,0.002998575,0.148131638,19.10649433
721,129.1606134,0.002985007,0.147461358,19.04619946
722,129.3380159,0.002971586,0.146798395,18.98661318
723,129.5154183,0.002958318,0.14614291,18.9277601
724,129.6928208,0.002945204,0.145495065,18.86966535
725,129.8702232,0.002932248,0.144855026,18.81235459
726,130.0476257,0.002919453,0.144222963,18.75585391
727,130.2250281,0.002906823,0.143599046,18.70018977
728,130.4024306,0.002894362,0.142983447,18.645389
729,130.579833,0.002882072,0.14237634,18.59147868
730,130.7572355,0.002869958,0.141777899,18.53848612
731,130.9346379,0.002858023,0.141188299,18.48643884
732,131.1120404,0.002846271,0.140607715,18.43536443
733,131.2894428,0.002834704,0.140036321,18.3852906
734,131.4668453,0.002823327,0.139474291,18.33624508
735,131.6442477,0.002812143,0.138921798,18.28825558
736,131.8216502,0.002801156,0.138379012,18.24134975
737,131.9990526,0.002790369,0.137846104,18.19555516
738,132.1764551,0.002779784,0.137323241,18.15089922
739,132.3538575,0.002769407,0.136810589,18.10740919
740,132.53126,0.00275924,0.13630831,18.06511211
741,132.7086624,0.002749285,0.135816566,18.0240348
742,132.8860649,0.002739548,0.135335513,17.98420379
743,133.0634673,0.002730029,0.134865307,17.94564535
744,133.2408698,0.002720734,0.134406098,17.9083854
745,133.4182722,0.002711664,0.133958035,17.87244953
746,133.5956747,0.002702822,0.133521261,17.83786298
747,133.7730771,0.002694212,0.133095918,17.80465057
748,133.9504796,0.002685836,0.132682143,17.77283675
749,134.127882,0.002677697,0.132280069,17.74244552
750,134.3052845,0.002669798,0.131889825,17.71350047
751,134.4826869,0.00266214,0.131511536,17.6860247
752,134.6600894,0.002654727,0.131145323,17.66004086
753,134.8374918,0.002647561,0.130791302,17.63557107
754,135.0148943,0.002640643,0.130449585,17.61263698
755,135.1922967,0.002633978,0.130120281,17.59125967
756,135.3696992,0.002627565,0.129803492,17.5714597
757,135.5471016,0.002621408,0.129499316,17.55325702
758,135.7245041,0.002615507,0.129207847,17.53667099
759,135.9019066,0.002609866,0.128929173,17.52172038
760,136.079309,0.002604486,0.128663376,17.50842324
761,136.2567115,0.002599368,0.128410533,17.49679699
762,136.4341139,0.002594513,0.128170718,17.48685829
763,136.6115164,0.002589924,0.127943994,17.47862306
764,136.7889188,0.0025856,0.127730423,17.47210641
765,136.9663213,0.002581545,0.127530056,17.4673226
766,137.1437237,0.002577757,0.12734294,17.46428501
767,137.3211262,0.002574238,0.127169115,17.46300604
768,137.4985286,0.002570989,0.127008611,17.46349711
769,137.6759311,0.00256801,0.126861452,17.46576855
770,137.8533335,0.002565302,0.126727654,17.46982959
771,138.030736,0.002562864,0.126607223,17.47568822
772,138.2081384,0.002560697,0.126500157,17.48335119
773,138.3855409,0.0025588,0.126406442,17.49282386
774,138.5629433,0.002557172,0.126326056,17.50411019
775,138.7403458,0.002555814,0.126258966,17.51721261
776,138.9177482,0.002554724,0.126205126,17.53213196
777,139.0951507,0.002553902,0.12616448,17.54886737
778,139.2725531,0.002553345,0.126136958,17.56741621
779,139.4499556,0.002553051,0.126122478,17.58777398
780,139.627358,0.00255302,0.126120944,17.60993418
781,139.8047605,0.002553249,0.126132245,17.63388828
782,139.9821629,0.002553735,0.126156256,17.65962559
783,140.1595654,0.002554476,0.126192837,17.68713316
784,140.3369678,0.002555467,0.12624183,17.71639569
785,140.5143703,0.002556707,0.126303064,17.74739548
786,140.6917727,0.00255819,0.126376347,17.78011227
787,140.8691752,0.002559914,0.126461472,17.81452321
788,141.0465776,0.002561872,0.126558213,17.85060277
789,141.2239801,0.00256406,0.126666326,17.88832264
790,141.4013825,0.002566474,0.126785548,17.9276517
791,141.578785,0.002569106,0.126915596,17.96855591
792,141.7561874,0.002571952,0.12705617,18.0109983
793,141.9335899,0.002575004,0.127206949,18.05493887
794,142.1109923,0.002578256,0.12736759,18.10033462
795,142.2883948,0.0025817,0.127537734,18.14713944
796,142.4657972,0.002585329,0.127717,18.19530416
797,142.6431997,0.002589134,0.127904986,18.24477649
798,142.8206021,0.002593107,0.128101274,18.29550108
799,142.9980046,0.00259724,0.128305423,18.34741948
800,143.175407,0.002601522,0.128516975,18.40047018
801,143.3528095,0.002605945,0.128735452,18.4545887
802,143.5302119,0.002610498,0.128960358,18.50970757
803,143.7076144,0.00261517,0.129191181,18.56575647
804,143.8850168,0.002619952,0.129427391,18.62266228
805,144.0624193,0.002624831,0.12966844,18.68034918
806,144.2398217,0.002629797,0.129913768,18.73873878
807,144.4172242,0.002634838,0.1301628,18.79775023
808,144.5946266,0.002639942,0.130414946,18.8573004
809,144.7720291,0.002645097,0.130669606,18.917304
810,144.9494315,0.002650291,0.130926169,18.97767379
811,145.126834,0.00265551,0.131184015,19.03832074
812,145.3042364,0.002660743,0.131442515,19.09915428
813,145.4816389,0.002665976,0.131701035,19.16008246
814,145.6590413,0.002671197,0.131958937,19.22101224
815,145.8364438,0.002676392,0.132215578,19.2818497
816,146.0138462,0.002681548,0.132470316,19.34250033
817,146.1912487,0.002686653,0.132722509,19.40286925
818,146.3686511,0.002691694,0.132971517,19.46286155
819,146.5460536,0.002696657,0.133216706,19.52238254
820,146.723456,0.002701531,0.133457448,19.58133806
821,146.9008585,0.002706301,0.133693125,19.6396348
822,147.0782609,0.002710957,0.133923127,19.69718059
823,147.2556634,0.002715486,0.134146859,19.75388475
824,147.4330658,0.002719876,0.134363742,19.80965838
825,147.6104683,0.002724117,0.134573211,19.8644147
826,147.7878707,0.002728196,0.134774723,19.91806937
827,147.9652732,0.002732103,0.134967756,19.97054085
828,148.1426756,0.002735829,0.135151809,20.02175067
829,148.3200781,0.002739363,0.135326411,20.07162378
830,148.4974805,0.002742697,0.135491113,20.12008889
831,148.674883,0.002745822,0.135645499,20.16707871
832,148.8522854,0.002748731,0.135789184,20.21253035
833,149.0296879,0.002751416,0.135921814,20.25638552
834,149.2070903,0.00275387,0.136043072,20.29859087
835,149.3844928,0.002756089,0.136152675,20.33909824
836,149.5618952,0.002758067,0.136250379,20.37786489
837,149.7392977,0.0027598,0.13633598,20.41485382
838,149.9167001,0.002761284,0.136409312,20.45003389
839,150.0941026,0.002762518,0.136470253,20.48338009
840,150.271505,0.002763499,0.136518721,20.51487373
841,150.4489075,0.002764227,0.136554681,20.54450256
842,150.6263099,0.002764702,0.136578138,20.57226093
843,150.8037124,0.002764924,0.136589144,20.59814996
844,150.9811148,0.002764897,0.136587795,20.62217754
845,151.1585173,0.002764622,0.136574233,20.64435848
846,151.3359197,0.002764104,0.136548643,20.66471454
847,151.5133222,0.002763348,0.136511259,20.6832744
848,151.6907246,0.002762358,0.136462356,20.70007373
849,151.8681271,0.002761141,0.136402255,20.71515507
850,152.0455295,0.002759705,0.136331321,20.72856784
851,152.222932,0.002758058,0.136249959,20.7403682
852,152.4003344,0.002756209,0.136158618,20.75061894
853,152.5777369,0.002754168,0.136057788,20.75938935
854,152.7551393,0.002751946,0.135947996,20.76675502
855,152.9325418,0.002749553,0.135829807,20.77279764
856,153.1099442,0.002747003,0.135703823,20.77760477
857,153.2873467,0.002744308,0.135570678,20.78126958
858,153.4647491,0.002741481,0.13543104,20.78389058
859,153.6421516,0.002738537,0.135285604,20.78557125
860,153.819554,0.002735491,0.135135093,20.7864198
861,153.9969565,0.002732356,0.134980257,20.7865487
862,154.1743589,0.00272915,0.134821864,20.78607438
863,154.3517614,0.002725888,0.134660704,20.78511679
864,154.5291638,0.002722586,0.134497582,20.78379895
865,154.7065663,0.002719261,0.134333319,20.78224657
866,154.8839687,0.002715929,0.134168744,20.78058753
867,155.0613712,0.002712608,0.134004693,20.77895142
868,155.2387736,0.002709315,0.133842007,20.77746906
869,155.4161761,0.002706067,0.133681528,20.77627196
870,155.5935785,0.00270288,0.133524096,20.77549185
871,155.770981,0.002699771,0.133370542,20.77526014
872,155.9483834,0.002696758,0.133221691,20.77570736
873,156.1257859,0.002693857,0.133078355,20.77696268
874,156.3031883,0.002691083,0.132941327,20.77915332
875,156.4805908,0.002688453,0.132811385,20.78240404
876,156.6579932,0.002685981,0.132689282,20.78683659
877,156.8353957,0.002683683,0.132575743,20.79256918
878,157.0127981,0.002681572,0.132471469,20.79971597
879,157.1902006,0.002679662,0.132377123,20.80838652
880,157.367603,0.002677966,0.132293337,20.8186853
881,157.5450055,0.002676496,0.132220702,20.83071117
882,157.7224079,0.002675262,0.132159769,20.84455695
883,157.8998104,0.002674276,0.132111044,20.86030886
884,158.0772128,0.002673546,0.132074989,20.87804617
885,158.2546153,0.002673081,0.132052014,20.89784069
886,158.4320177,0.002672888,0.132042479,20.91975641
887,158.6094202,0.002672973,0.132046691,20.94384908
888,158.7868226,0.002673342,0.1320649,20.97016588
889,158.9642251,0.002673998,0.132097301,20.99874506
890,159.1416275,0.002674943,0.132144028,21.02961565
891,159.31903,0.002676181,0.132205156,21.06279718
892,159.4964324,0.00267771,0.132280698,21.09829944
893,159.6738349,0.00267953,0.132370606,21.13612224
894,159.8512373,0.002681638,0.132474766,21.17625525
895,160.0286398,0.002684032,0.132593003,21.21867787
896,160.2060422,0.002686705,0.132725076,21.26335906
897,160.3834447,0.002689653,0.13287068,21.31025734
898,160.5608471,0.002692867,0.133029447,21.35932067
899,160.7382496,0.002696338,0.133200944,21.4104865
900,160.915652,0.002700057,0.133384674,21.4636818
901,161.0930545,0.002704013,0.13358008,21.51882307
902,161.2704569,0.002708192,0.133786541,21.57581653
903,161.4478594,0.002712582,0.134003376,21.63455818
904,161.6252618,0.002717166,0.134229846,21.69493403
905,161.8026643,0.002721929,0.134465155,21.75682029
906,161.9800667,0.002726854,0.134708449,21.82008363
907,162.1574692,0.002731922,0.134958825,21.88458143
908,162.3348716,0.002737115,0.135215323,21.95016215
909,162.5122741,0.00274241,0.13547694,22.01666562
910,162.6896765,0.002747789,0.135742623,22.08392346
911,162.867079,0.002753227,0.136011277,22.15175946
912,163.0444814,0.002758702,0.136281767,22.21999005
913,163.2218839,0.002764191,0.136552919,22.28842472
914,163.3992863,0.002769669,0.136823526,22.35686655
915,163.5766888,0.002775111,0.13709235,22.42511272
916,163.7540912,0.002780491,0.137358125,22.49295501
917,163.9314937,0.002785783,0.137619562,22.5601804
918,164.1088961,0.002790961,0.137875351,22.62657162
919,164.2862986,0.002795997,0.138124165,22.69190774
920,164.463701,0.002800866,0.138364664,22.75596479
921,164.6411035,0.002805538,0.138595502,22.81851638
922,164.8185059,0.002809988,0.138815324,22.87933429
923,164.9959084,0.002814187,0.139022776,22.93818916
924,165.1733108,0.002818109,0.139216505,22.99485108
925,165.3507133,0.002821726,0.139395167,23.04909027
926,165.5281157,0.00282501,0.139557426,23.10067769
927,165.7055182,0.002827936,0.13970196,23.14938572
928,165.8829206,0.002830477,0.139827468,23.19498877
929,166.0603231,0.002832606,0.139932667,23.23726392
930,166.2377255,0.002834299,0.140016302,23.27599157
931,166.415128,0.002835531,0.140077145,23.310956
932,166.5925304,0.002836277,0.140114001,23.34194604
933,166.7699329,0.002836514,0.140125712,23.36875559
934,166.9473353,0.002836219,0.140111157,23.39118425
935,167.1247378,0.002835371,0.140069257,23.40903785
936,167.3021402,0.002833948,0.13999898,23.42212895
937,167.4795427,0.002831931,0.13989934,23.43027743
938,167.6569451,0.002829301,0.139769401,23.43331088
939,167.8343476,0.00282604,0.139608283,23.43106514
940,168.01175,0.00282213,0.139415158,23.42338471
941,168.1891525,0.002817557,0.139189257,23.41012314
942,168.3665549,0.002812307,0.138929869,23.39114344
943,168.5439574,0.002806365,0.138636346,23.36631838
944,168.7213598,0.002799721,0.138308101,23.33553088
945,168.8987623,0.002792363,0.137944612,23.29867422
946,169.0761647,0.002784282,0.137545421,23.25565233
947,169.2535672,0.002775471,0.137110138,23.20638003
948,169.4309696,0.002765922,0.136638439,23.15078316
949,169.6083721,0.002755631,0.136130065,23.08879877
950,169.7857745,0.002744594,0.135584829,23.02037522
951,169.963177,0.002732809,0.135002609,22.94547229
952,170.1405794,0.002720273,0.134383351,22.86406119
953,170.3179819,0.002706988,0.133727069,22.7761246
954,170.4953843,0.002692956,0.133033846,22.68165664
955,170.6727868,0.002678178,0.132303827,22.58066282
956,170.8501892,0.00266266,0.131537226,22.47315998
957,171.0275917,0.002646407,0.130734321,22.35917612
958,171.2049941,0.002629426,0.129895453,22.23875031
959,171.3823966,0.002611726,0.129021025,22.11193249
960,171.559799,0.002593314,0.1281115,21.97878326
961,171.7372015,0.002574203,0.127167401,21.83937365
962,171.9146039,0.002554404,0.126189308,21.69378487
963,172.0920064,0.00253393,0.125177854,21.54210802
964,172.2694088,0.002512794,0.124133727,21.38444379
965,172.4468113,0.002491012,0.123057666,21.22090212
966,172.6242137,0.002468599,0.121950458,21.05160185
967,172.8016162,0.002445572,0.120812935,20.87667036
968,172.9790186,0.00242195,0.119645974,20.6962432
969,173.1564211,0.00239775,0.118450494,20.51046364
970,173.3338235,0.002372993,0.117227451,20.31948229
971,173.511226,0.002347697,0.115977837,20.12345667
972,173.6886284,0.002321885,0.114702678,19.92255078
973,173.8660309,0.002295576,0.113403029,19.71693461
974,174.0434333,0.002268794,0.112079975,19.50678373
975,174.2208358,0.002241561,0.110734624,19.29227882
976,174.3982382,0.002213899,0.109368107,19.07360519
977,174.5756407,0.002185832,0.107981573,18.85095232
978,174.7530431,0.002157383,0.106576189,18.62451342
979,174.9304456,0.002128577,0.105153136,18.3944849
980,175.107848,0.002099437,0.103713604,18.161066
981,175.2852505,0.002069988,0.102258794,17.92445825
982,175.4626529,0.002040253,0.10078991,17.68486504
983,175.6400554,0.002010259,0.099308163,17.44249119
984,175.8174578,0.001980029,0.09781476,17.19754251
985,175.9948603,0.001949587,0.096310911,16.95022535
986,176.1722627,0.001918958,0.094797819,16.70074619
987,176.3496652,0.001888166,0.09327668,16.44931124
988,176.5270676,0.001857235,0.091748683,16.19612605
989,176.7044701,0.00182619,0.090215007,15.94139509
990,176.8818725,0.001795053,0.088676817,15.68532144
991,177.059275,0.001763847,0.087135262,15.42810638
992,177.2366774,0.001732597,0.085591478,15.16994911
993,177.4140799,0.001701324,0.084046578,14.91104637
994,177.5914823,0.001670051,0.08250166,14.65159218
995,177.7688848,0.001638799,0.080957798,14.39177753
996,177.9462872,0.00160759,0.079416044,14.13179011
997,178.1236897,0.001576444,0.077877424,13.87181407
998,178.3010921,0.001545382,0.076342941,13.61202976
999,178.4784946,0.001514424,0.074813571,13.35261355
