,vehicle_weights_bins_kg,p_of_weights
652,38379.68112990566,4.14379995420612e-06
653,38424.631778588475,3.830566016387179e-06
654,38469.58242727128,3.5562775816317795e-06
655,38514.533075954096,3.3167722222266245e-06
656,38559.4837246369,3.108195479113196e-06
657,38604.43437331972,2.9270010323991283e-06
658,38649.38502200253,2.7699464599966135e-06
659,38694.33567068534,2.6340852799412408e-06
660,38739.28631936815,2.516755943133719e-06
661,38784.23696805096,2.4155684037622043e-06
662,38829.18761673377,2.3283888471808613e-06
663,38874.13826541658,2.25332310201909e-06
664,38919.08891409939,2.1886992070268028e-06
665,38964.03956278221,2.1330495455964956e-06
666,39008.99021146502,2.085092903731262e-06
667,39053.94086014783,2.043716751831786e-06
668,39098.89150883064,2.0079599981617977e-06
669,39143.84215751345,1.9769964130330033e-06
670,39188.79280619626,1.950118878208624e-06
671,39233.74345487907,1.9267245760949553e-06
672,39278.69410356188,1.9063011981310878e-06
673,39323.64475224469,1.8884142213753855e-06
674,39368.5954009275,1.8726952764843132e-06
675,39413.54604961032,1.8588316088269648e-06
676,39458.49669829313,1.8465566170534216e-06
677,39503.44734697594,1.8356414396559192e-06
678,39548.39799565875,1.8258875495186694e-06
679,39593.34864434156,1.8171203087208737e-06
680,39638.29929302437,1.8091834305170905e-06
681,39683.24994170718,1.801934292061788e-06
682,39728.20059038999,1.795240039684057e-06
683,39773.1512390728,1.788974428000998e-06
684,39818.10188775561,1.783015334560782e-06
685,39863.05253643843,1.7772428927479505e-06
686,39908.00318512124,1.7715381871208517e-06
687,39952.95383380405,1.7657824569820663e-06
688,39997.90448248686,1.7598567556464683e-06
689,40042.85513116967,1.753642014449294e-06
690,40087.80577985248,1.7470194619448379e-06
691,40132.75642853529,1.739871349941871e-06
692,40177.7070772181,1.732081938995577e-06
693,40222.657725900914,1.7235386967454043e-06
694,40267.608374583724,1.7141336631053472e-06
695,40312.55902326654,1.7037649368444933e-06
696,40357.50967194935,1.6923382386307449e-06
697,40402.46032063216,1.6797685062468708e-06
698,40447.41096931497,1.6659814785306316e-06
699,40492.36161799778,1.6509152257431806e-06
700,40537.312266680594,1.6345215856294205e-06
701,40582.262915363404,1.6167674664859638e-06
702,40627.213564046215,1.5976359811635345e-06
703,40672.164212729025,1.5771273791467182e-06
704,40717.114861411836,1.5552597476936556e-06
705,40762.06551009465,1.5320694574747814e-06
706,40807.016158777464,1.5076113331825143e-06
707,40851.966807460274,1.4819585351290129e-06
708,40896.917456143085,1.4552021438117937e-06
709,40941.868104825895,1.4274504456879894e-06
710,40986.818753508705,1.3988279248205415e-06
711,41031.769402191516,1.3694739714906346e-06
712,41076.720050874326,1.3395413251451939e-06
713,41121.67069955714,1.3091942750052846e-06
714,41166.62134823995,1.2786066471374042e-06
715,41211.571996922765,1.2479596116351507e-06
716,41256.522645605575,1.2174393476410615e-06
717,41301.473294288386,1.1872346071449016e-06
718,41346.423942971196,1.157534220740672e-06
719,41391.37459165401,1.128524589754032e-06
720,41436.32524033682,1.1003872093413544e-06
721,41481.27588901963,1.0732962663186097e-06
722,41526.22653770244,1.047416353641965e-06
723,41571.17718638525,1.0229003407024143e-06
724,41616.12783506806,9.998874350069444e-07
725,41661.078483750876,9.78501466517439e-07
726,41706.02913243369,9.588494210387736e-07
727,41750.9797811165,9.410202437352207e-07
728,41795.93042979931,9.25083928262251e-07
729,41840.88107848212,9.110909012807083e-07
730,41885.83172716493,8.990717064202356e-07
731,41930.78237584774,8.890369862177041e-07
732,41975.73302453055,8.809777552977606e-07
733,42020.68367321336,8.748659531947748e-07
734,42065.63432189617,8.706552608259324e-07
735,42110.58497057898,8.682821607816197e-07
736,42155.5356192618,8.676672183466291e-07
737,42200.48626794461,8.687165575285739e-07
738,42245.43691662742,8.713235043534938e-07
739,42290.38756531023,8.753703682785009e-07
740,42335.33821399304,8.807303317388144e-07
741,42380.28886267585,8.872694175502938e-07
742,42425.23951135866,8.948485040761087e-07
743,42470.19016004147,9.033253586808601e-07
744,42515.14080872428,9.125566609749616e-07
745,42560.09145740709,9.223999886356224e-07
746,42605.04210608991,9.32715740119003e-07
747,42649.99275477272,9.433689702954103e-07
748,42694.94340345553,9.542311168986847e-07
749,42739.89405213834,9.651815976396392e-07
750,42784.84470082115,9.761092598597851e-07
751,42829.79534950396,9.869136666713728e-07
752,42874.74599818677,9.9750620562615e-07
753,42919.69664686958,1.0078110080707777e-06
754,42964.64729555239,1.0177656694796118e-06
755,43009.5979442352,1.0273217632081064e-06
756,43054.54859291802,1.0364451422905999e-06
757,43099.49924160083,1.0451160261231491e-06
758,43144.44989028364,1.053328871134655e-06
759,43189.40053896645,1.0610920268656412e-06
760,43234.35118764926,1.068427181248408e-06
761,43279.30183633207,1.0753686013148951e-06
762,43324.252485014884,1.081962178043463e-06
763,43369.203133697694,1.0882642865814922e-06
764,43414.153782380505,1.0943404756260808e-06
765,43459.104431063315,1.100264002284502e-06
766,43504.05507974613,1.1061142312334263e-06
767,43549.00572842894,1.1119749194103412e-06
768,43593.956377111754,1.1179324097536851e-06
769,43638.907025794564,1.124073759607223e-06
770,43683.857674477375,1.1304848312622852e-06
771,43728.808323160185,1.1372483736703412e-06
772,43773.758971842995,1.1444421255592643e-06
773,43818.709620525806,1.15213697097316e-06
774,43863.660269208616,1.1603951785753092e-06
775,43908.61091789143,1.1692687558611145e-06
776,43953.561566574244,1.1787979486844943e-06
777,43998.512215257055,1.1890099151811709e-06
778,44043.462863939865,1.1999176012595209e-06
779,44088.413512622676,1.211518842324123e-06
780,44133.364161305486,1.2237957128117792e-06
781,44178.3148099883,1.2367141414846772e-06
782,44223.26545867111,1.2502238062856185e-06
783,44268.21610735392,1.2642583179773915e-06
784,44313.16675603673,1.2787356968392373e-06
785,44358.11740471954,1.2935591414681497e-06
786,44403.068053402356,1.3086180833352663e-06
787,44448.018702085166,1.3237895152901445e-06
788,44492.96935076798,1.3389395768098895e-06
789,44537.91999945079,1.3539253735800574e-06
790,44582.8706481336,1.368597004096834e-06
791,44627.82129681641,1.382799761517898e-06
792,44672.77194549922,1.3963764750799961e-06
793,44717.72259418203,1.4091699521507431e-06
794,44762.67324286484,1.421025479483655e-06
795,44807.62389154765,1.4317933405741143e-06
796,44852.57454023047,1.4413313052248043e-06
797,44897.52518891328,1.449507047555103e-06
798,44942.47583759609,1.4562004497372678e-06
799,44987.4264862789,1.461305750695889e-06
800,45032.37713496171,1.4647335018230153e-06
801,45077.32778364452,1.4664122953711259e-06
802,45122.27843232733,1.4662902354993423e-06
803,45167.22908101014,1.4643361268531977e-06
804,45212.17972969295,1.4605403609260077e-06
805,45257.13037837576,1.4549154861396337e-06
806,45302.08102705857,1.447496453443845e-06
807,45347.03167574139,1.4383405351148156e-06
808,45391.9823244242,1.4275269201835257e-06
809,45436.93297310701,1.415155995402791e-06
810,45481.88362178982,1.4013483257370312e-06
811,45526.83427047263,1.3862433529205561e-06
812,45571.78491915544,1.3699978345880477e-06
813,45616.73556783825,1.3527840497690475e-06
814,45661.68621652106,1.3347877991185503e-06
815,45706.63686520387,1.3162062301161082e-06
816,45751.58751388668,1.2972455186225207e-06
817,45796.5381625695,1.278118438677194e-06
818,45841.48881125231,1.2590418523142597e-06
819,45886.43945993512,1.2402341505547068e-06
820,45931.39010861793,1.221912675691084e-06
821,45976.34075730074,1.2042911536266026e-06
822,46021.29140598355,1.1875771634694076e-06
823,46066.24205466636,1.1719696699204192e-06
824,46111.192703349174,1.157656642325131e-06
825,46156.143352031984,1.144812782668284e-06
826,46201.094000714795,1.1335973833381474e-06
827,46246.04464939761,1.1241523342153734e-06
828,46290.99529808042,1.1166002975669039e-06
829,46335.94594676323,1.1110430683392079e-06
830,46380.896595446044,1.1075601367148535e-06
831,46425.847244128854,1.1062074691655024e-06
832,46470.797892811664,1.1070165236284795e-06
833,46515.748541494475,1.1099935137635738e-06
834,46560.699190177285,1.1151189364125806e-06
835,46605.649838860096,1.1223473752856748e-06
836,46650.600487542906,1.1316075924380212e-06
837,46695.551136225724,1.142802917190883e-06
838,46740.501784908534,1.155811939724161e-06
839,46785.452433591345,1.170489513575095e-06
840,46830.403082274155,1.1866680677021116e-06
841,46875.353730956966,1.2041592246253938e-06
842,46920.304379639776,1.222755716482367e-06
843,46965.25502832259,1.242233585715324e-06
844,47010.2056770054,1.26235465165136e-06
845,47055.15632568821,1.2828692185811476e-06
846,47100.10697437102,1.3035189952573708e-06
847,47145.057623053835,1.3240401901983673e-06
848,47190.008271736646,1.3441667419911005e-06
849,47234.958920419456,1.363633639136666e-06
850,47279.90956910227,1.382180280061512e-06
851,47324.86021778508,1.3995538209055916e-06
852,47369.81086646789,1.4155124567484088e-06
853,47414.7615151507,1.4298285811702761e-06
854,47459.71216383351,1.4422917695567976e-06
855,47504.66281251632,1.4527115333870215e-06
856,47549.61346119913,1.4609197959027518e-06
857,47594.56410988195,1.4667730439954228e-06
858,47639.51475856476,1.4701541167797463e-06
859,47684.46540724757,1.4709735980208547e-06
860,47729.41605593038,1.469170787174356e-06
861,47774.36670461319,1.4647142320877197e-06
862,47819.317353296,1.457601815170391e-06
863,47864.26800197881,1.447860393828662e-06
864,47909.21865066162,1.4355450049294465e-06
865,47954.16929934443,1.4207376517588817e-06
866,47999.11994802724,1.4035457001393377e-06
867,48044.07059671006,1.3840999178460102e-06
868,48089.02124539287,1.3625521980303724e-06
869,48133.97189407568,1.3390730128555566e-06
870,48178.92254275849,1.3138486478577894e-06
871,48223.8731914413,1.2870782705897277e-06
872,48268.82384012411,1.2589708888379536e-06
873,48313.77448880692,1.2297422541434753e-06
874,48358.72513748973,1.1996117655332313e-06
875,48403.67578617254,1.1687994263734947e-06
876,48448.62643485535,1.1375229041915702e-06
877,48493.57708353817,1.105994739317716e-06
878,48538.52773222098,1.0744197434274562e-06
879,48583.47838090379,1.0429926236828191e-06
880,48628.4290295866,1.0118958623498939e-06
881,48673.37967826941,9.812978756793406e-07
882,48718.33032695222,9.513514696387409e-07
883,48763.28097563503,9.221926039308614e-07
884,48808.23162431784,8.939394697537337e-07
885,48853.18227300065,8.666918810720299e-07
886,48898.132921683464,8.405309738680023e-07
887,48943.083570366274,8.155192029968802e-07
888,48988.03421904909,7.917006219375689e-07
889,49032.9848677319,7.691014269370581e-07
890,49077.93551641471,7.477307438103516e-07
891,49122.88616509752,7.275816329778708e-07
892,49167.83681378033,7.086322861866208e-07
893,49212.787462463144,6.90847386750824e-07
894,49257.738111145954,6.741796040357949e-07
895,49302.688759828765,6.585711922672895e-07
896,49347.639408511575,6.439556635479599e-07
897,49392.590057194386,6.302595051747824e-07
898,49437.5407058772,6.174039119498221e-07
899,49482.491354560014,6.05306505138005e-07
900,49527.442003242824,5.938830110282059e-07
901,49572.392651925635,5.830488736783709e-07
902,49617.343300608445,5.727207783526072e-07
903,49662.293949291256,5.628180643687502e-07
904,49707.244597974066,5.5326400854726e-07
905,49752.19524665688,5.439869631613379e-07
906,49797.14589533969,5.349213352041796e-07
907,49842.0965440225,5.260083968766637e-07
908,49887.047192705315,5.171969204161244e-07
909,49931.997841388125,5.084436336856239e-07
910,49976.948490070936,4.997134962695849e-07
911,50021.899138753746,4.90979799116546e-07
912,50066.84978743656,4.822240939699975e-07
913,50111.80043611937,4.7343596186927227e-07
914,50156.75108480218,4.646126328192579e-07
915,50201.70173348499,4.5575847125797094e-07
916,50246.6523821678,4.468843441372751e-07
917,50291.60303085061,4.38006890223431e-07
918,50336.55367953343,4.2914771057942777e-07
919,50381.50432821624,4.2033250107948644e-07
920,50426.45497689905,4.1159014820961313e-07
921,50471.40562558186,4.029518093216229e-07
922,50516.35627426467,3.9444999794039136e-07
923,50561.30692294748,3.8611769369738903e-07
924,50606.25757163029,3.7798749501304354e-07
925,50651.2082203131,3.700908308227473e-07
926,50696.15886899591,3.624572454932826e-07
927,50741.10951767872,3.551137686727784e-07
928,50786.06016636154,3.480843792289322e-07
929,50831.01081504435,3.413895697307788e-07
930,50875.96146372716,3.350460151940811e-07
931,50920.91211240997,3.2906634711260944e-07
932,50965.86276109278,3.2345903120702575e-07
933,51010.81340977559,3.182283449034634e-07
934,51055.7640584584,3.133744483616209e-07
935,51100.71470714121,3.0889354095458214e-07
936,51145.66535582402,3.047780934969117e-07
937,51190.61600450683,3.0101714525083314e-07
938,51235.56665318965,2.9759665382842474e-07
939,51280.51730187246,2.9449988555611737e-07
940,51325.46795055527,2.9170783367161235e-07
941,51370.41859923808,2.8919965186840706e-07
942,51415.36924792089,2.8695309116671874e-07
943,51460.3198966037,2.8494492884180113e-07
944,51505.27054528651,2.831513791455574e-07
945,51550.22119396932,2.8154847677422867e-07
946,51595.17184265213,2.8011242542001356e-07
947,51640.12249133494,2.788199052518316e-07
948,51685.07314001776,2.7764833475353543e-07
949,51730.02378870057,2.765760839607804e-07
950,51774.97443738338,2.7558263773600315e-07
951,51819.92508606619,2.746487092628649e-07
952,51864.875734749,2.7375630538862796e-07
953,51909.82638343181,2.728887467612217e-07
954,51954.77703211462,2.720306468677995e-07
955,51999.727680797434,2.711678550592711e-07
956,52044.678329480244,2.7028736942225154e-07
957,52089.628978163055,2.693772259234401e-07
958,52134.579626845865,2.6842637059503884e-07
959,52179.53027552868,2.674245216529679e-07
960,52224.48092421149,2.663620283474631e-07
961,52269.431572894304,2.6522973304924934e-07
962,52314.382221577114,2.6401884258996934e-07
963,52359.332870259925,2.627208142239626e-07
964,52404.283518942735,2.6132726078495653e-07
965,52449.234167625546,2.5982987870437005e-07
966,52494.184816308356,2.5822040156896597e-07
967,52539.13546499117,2.5649058085742003e-07
968,52584.08611367398,2.546321944416554e-07
969,52629.036762356794,2.5263708240292105e-07
970,52673.987411039605,2.5049720872656433e-07
971,52718.938059722415,2.4820474653312113e-07
972,52763.888708405226,2.4575218370315526e-07
973,52808.839357088036,2.431324450818771e-07
974,52853.79000577085,2.403390269245587e-07
975,52898.74065445366,2.3736613887780677e-07
976,52943.69130313647,2.342088485916347e-07
977,52988.64195181928,2.3086322402416353e-07
978,53033.59260050209,2.2732646863022558e-07
979,53078.543249184906,2.235970449071e-07
980,53123.49389786772,2.1967478219035844e-07
981,53168.44454655053,2.1556096513124986e-07
982,53213.39519523334,2.112583999217171e-07
983,53258.34584391615,2.067714560390494e-07
984,53303.29649259896,2.021060820328873e-07
985,53348.24714128177,1.9726979464601404e-07
986,53393.19778996458,1.9227164132061265e-07
987,53438.14843864739,1.871221368689855e-07
988,53483.0990873302,1.8183317575958446e-07
989,53528.04973601302,1.7641792206658647e-07
990,53573.00038469583,1.7089067963882004e-07
991,53617.95103337864,1.6526674545013448e-07
992,53662.90168206145,1.595622493916617e-07
993,53707.85233074426,1.537939839538934e-07
994,53752.80297942707,1.4797922732496184e-07
995,53797.75362810988,1.4213556340601974e-07
996,53842.70427679269,1.36280702124009e-07
997,53887.6549254755,1.3043230321778644e-07
998,53932.60557415831,1.2460780639887288e-07
999,53977.55622284113,1.1882427045795876e-07
